date,fed,y2,y5,y10,fed_fitted_p,y2_q_sse,y5_q_sse,y10_q_sse,y2_q_ratio,y5_q_ratio,y10_q_ratio
2008-09-30,0.02,0.0196,0.0298,0.0382,0.019955183853351294,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
2008-10-31,0.01,0.0155,0.0283,0.0395,0.019955183853351294,0.015003042364819065,0.02063011830592356,0.02675202609746289,0.011064077367083274,0.012469089100211736,0.014366449703976639
2008-11-28,0.01,0.0098,0.0191,0.0292,0.010050477199989413,0.015003042364819065,0.02063011830592356,0.02675202609746289,0.011064077367083274,0.012469089100211736,0.014366449703976639
2008-12-31,0.0025,0.0076,0.0155,0.0220999999999999,0.010050477199989413,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-01-30,0.0025,0.0095,0.0187999999999999,0.0283999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-02-27,0.0025,0.0097,0.0197999999999999,0.0301,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-03-31,0.0025,0.008,0.0166,0.0266,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-04-30,0.0025,0.009,0.0200999999999999,0.0312,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-05-29,0.0025,0.0091,0.0233999999999999,0.0346,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-06-30,0.0025,0.0111,0.0255,0.0353,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
